content,case_folding,cleaning,slang,tokenizing,filtered,stemmed,final_text,sentimentLabel
"Ganti hp dgn os android 11. Setelah pinjam buku, tidak bisa didownload. Telah menggunakan app ini hampir 2 tahun. Sblmnya tidak ada masalah. Terimakasih.","ganti hp dgn os android 11. setelah pinjam buku, tidak bisa didownload. telah menggunakan app ini hampir 2 tahun. sblmnya tidak ada masalah. terimakasih.",ganti hp dgn os android setelah pinjam buku tidak bisa didownload telah menggunakan app ini hampir tahun sblmnya tidak ada masalah terimakasih,ganti hp dengan os android setelah pinjam buku tidak bisa didownload telah menggunakan app ini hampir tahun sebelumnya tidak ada masalah terimakasih,"['ganti', 'hp', 'dengan', 'os', 'android', 'setelah', 'pinjam', 'buku', 'tidak', 'bisa', 'didownload', 'telah', 'menggunakan', 'app', 'ini', 'hampir', 'tahun', 'sebelumnya', 'tidak', 'ada', 'masalah', 'terimakasih']","['ganti', 'hp', 'os', 'android', 'pinjam', 'buku', 'tidak', 'didownload', 'app', 'tidak', 'terimakasih']","['ganti', 'hp', 'os', 'android', 'pinjam', 'buku', 'tidak', 'didownload', 'app', 'tidak', 'terimakasih']",ganti hp os android pinjam buku tidak didownload app tidak terimakasih,neutral
"Bukunya lebih lengkap daripada apk lain, cuma sayang suka ke-exit sendiri","bukunya lebih lengkap daripada apk lain, cuma sayang suka ke-exit sendiri",bukunya lebih lengkap daripada apk lain cuma sayang suka keexit sendiri,bukunya lebih lengkap daripada apk lain cuma sayang suka keexit sendiri,"['bukunya', 'lebih', 'lengkap', 'daripada', 'apk', 'lain', 'cuma', 'sayang', 'suka', 'keexit', 'sendiri']","['bukunya', 'lengkap', 'apk', 'sayang', 'suka', 'keexit']","['buku', 'lengkap', 'apk', 'sayang', 'suka', 'keexit']",buku lengkap apk sayang suka keexit,positive
"Sudah pakai aplikasi ini lebih dari 1 tahun, jarang ada masalah,, tapi sudah 3 hari ini setiap buku yg dipinjam, semuanya tidak bisa didownload, jadi peminjaman berhasil tp tidak bisa dibaca karena tidak bisa di download,, ini kenapa ya?","sudah pakai aplikasi ini lebih dari 1 tahun, jarang ada masalah,, tapi sudah 3 hari ini setiap buku yg dipinjam, semuanya tidak bisa didownload, jadi peminjaman berhasil tp tidak bisa dibaca karena tidak bisa di download,, ini kenapa ya?",sudah pakai aplikasi ini lebih dari tahun jarang ada masalah tapi sudah hari ini setiap buku yg dipinjam semuanya tidak bisa didownload jadi peminjaman berhasil tp tidak bisa dibaca karena tidak bisa di download ini kenapa ya,sudah pakai aplikasi ini lebih dari tahun jarang ada masalah tapi sudah hari ini setiap buku yang dipinjam semuanya tidak bisa didownload jadi peminjaman berhasil tapi tidak bisa dibaca karena tidak bisa di download ini kenapa ya,"['sudah', 'pakai', 'aplikasi', 'ini', 'lebih', 'dari', 'tahun', 'jarang', 'ada', 'masalah', 'tapi', 'sudah', 'hari', 'ini', 'setiap', 'buku', 'yang', 'dipinjam', 'semuanya', 'tidak', 'bisa', 'didownload', 'jadi', 'peminjaman', 'berhasil', 'tapi', 'tidak', 'bisa', 'dibaca', 'karena', 'tidak', 'bisa', 'di', 'download', 'ini', 'kenapa', 'ya']","['pakai', 'aplikasi', 'jarang', 'buku', 'dipinjam', 'tidak', 'didownload', 'peminjaman', 'berhasil', 'tidak', 'dibaca', 'tidak', 'download', 'ya']","['pakai', 'aplikasi', 'jarang', 'buku', 'pinjam', 'tidak', 'didownload', 'pinjam', 'hasil', 'tidak', 'baca', 'tidak', 'download', 'ya']",pakai aplikasi jarang buku pinjam tidak didownload pinjam hasil tidak baca tidak download ya,negative
udah borrow tapi gak bisa di download buku apapun :(,udah borrow tapi gak bisa di download buku apapun :(,udah borrow tapi gak bisa di download buku apapun,sudah borrow tapi enggak bisa di download buku apapun,"['sudah', 'borrow', 'tapi', 'enggak', 'bisa', 'di', 'download', 'buku', 'apapun']","['borrow', 'enggak', 'download', 'buku', 'apapun']","['borrow', 'enggak', 'download', 'buku', 'apa']",borrow enggak download buku apa,negative
Terakhir pake gak bisa download buku yang dipinjam. Kitim email ke support gak dibalas,terakhir pake gak bisa download buku yang dipinjam. kitim email ke support gak dibalas,terakhir pake gak bisa download buku yang dipinjam kitim email ke support gak dibalas,terakhir pakai enggak bisa download buku yang dipinjam kitim email ke support enggak dibalas,"['terakhir', 'pakai', 'enggak', 'bisa', 'download', 'buku', 'yang', 'dipinjam', 'kitim', 'email', 'ke', 'support', 'enggak', 'dibalas']","['pakai', 'enggak', 'download', 'buku', 'dipinjam', 'kitim', 'email', 'support', 'enggak', 'dibalas']","['pakai', 'enggak', 'download', 'buku', 'pinjam', 'kitim', 'email', 'support', 'enggak', 'balas']",pakai enggak download buku pinjam kitim email support enggak balas,neutral
Bagus si bukunya juga lumayan lengkap tapi dari kemarin enggak bisa download buku.,bagus si bukunya juga lumayan lengkap tapi dari kemarin enggak bisa download buku.,bagus si bukunya juga lumayan lengkap tapi dari kemarin enggak bisa download buku,bagus sih bukunya juga lumayan lengkap tapi dari kemarin enggak bisa download buku,"['bagus', 'sih', 'bukunya', 'juga', 'lumayan', 'lengkap', 'tapi', 'dari', 'kemarin', 'enggak', 'bisa', 'download', 'buku']","['bagus', 'sih', 'bukunya', 'lumayan', 'lengkap', 'kemarin', 'enggak', 'download', 'buku']","['bagus', 'sih', 'buku', 'lumayan', 'lengkap', 'kemarin', 'enggak', 'download', 'buku']",bagus sih buku lumayan lengkap kemarin enggak download buku,negative
saat mau baca selalu force close,saat mau baca selalu force close,saat mau baca selalu force close,saat mau baca selalu force close,"['saat', 'mau', 'baca', 'selalu', 'force', 'close']","['baca', 'force', 'close']","['baca', 'force', 'close']",baca force close,neutral
"Sebenernya ipusnas bantu banget buat yang mau baca buku gratis dan legal. Bukunya juga bisa dibilang lengkap. Perkara harus antri sih menurutku ga masalah ya, toh juga gratis. Tapi udah empat hari ini ipusnas anehh masa buku yg udah dipinjem gabisa didownload, jadinya gabisa dibuka :( udah di re-install tiga kali juga sama aja :(","sebenernya ipusnas bantu banget buat yang mau baca buku gratis dan legal. bukunya juga bisa dibilang lengkap. perkara harus antri sih menurutku ga masalah ya, toh juga gratis. tapi udah empat hari ini ipusnas anehh masa buku yg udah dipinjem gabisa didownload, jadinya gabisa dibuka :( udah di re-install tiga kali juga sama aja :(",sebenernya ipusnas bantu banget buat yang mau baca buku gratis dan legal bukunya juga bisa dibilang lengkap perkara harus antri sih menurutku ga masalah ya toh juga gratis tapi udah empat hari ini ipusnas anehh masa buku yg udah dipinjem gabisa didownload jadinya gabisa dibuka udah di reinstall tiga kali juga sama aja,sebenarnya ipusnas bantu banget buat yang mau baca buku gratis dan legal bukunya juga bisa dibilang lengkap perkara harus antri sih menurutku enggak masalah ya toh juga gratis tapi sudah empat hari ini ipusnas anehh masa buku yang sudah dipinjem enggak bisa didownload jadinya enggak bisa dibuka sudah di reinstall tiga kali juga sama saja,"['sebenarnya', 'ipusnas', 'bantu', 'banget', 'buat', 'yang', 'mau', 'baca', 'buku', 'gratis', 'dan', 'legal', 'bukunya', 'juga', 'bisa', 'dibilang', 'lengkap', 'perkara', 'harus', 'antri', 'sih', 'menurutku', 'enggak', 'masalah', 'ya', 'toh', 'juga', 'gratis', 'tapi', 'sudah', 'empat', 'hari', 'ini', 'ipusnas', 'anehh', 'masa', 'buku', 'yang', 'sudah', 'dipinjem', 'enggak', 'bisa', 'didownload', 'jadinya', 'enggak', 'bisa', 'dibuka', 'sudah', 'di', 'reinstall', 'tiga', 'kali', 'juga', 'sama', 'saja']","['ipusnas', 'bantu', 'banget', 'baca', 'buku', 'gratis', 'legal', 'bukunya', 'dibilang', 'lengkap', 'perkara', 'antri', 'sih', 'menurutku', 'enggak', 'ya', 'gratis', 'ipusnas', 'anehh', 'buku', 'dipinjem', 'enggak', 'didownload', 'enggak', 'dibuka', 'reinstall', 'kali']","['ipusnas', 'bantu', 'banget', 'baca', 'buku', 'gratis', 'legal', 'buku', 'bilang', 'lengkap', 'perkara', 'antri', 'sih', 'turut', 'enggak', 'ya', 'gratis', 'ipusnas', 'anehh', 'buku', 'dipinjem', 'enggak', 'didownload', 'enggak', 'buka', 'reinstall', 'kali']",ipusnas bantu banget baca buku gratis legal buku bilang lengkap perkara antri sih turut enggak ya gratis ipusnas anehh buku dipinjem enggak didownload enggak buka reinstall kali,negative
"Using this app because my friend give a recommendations and I try create account, then I borrow a book, after that I want to open that book but I can't cause everytime I click this app just doing force close again and again. I don't know because my phone doesn't compatible or something else, I'm using redmi note 9 pro. Thank you.","using this app because my friend give a recommendations and i try create account, then i borrow a book, after that i want to open that book but i can't cause everytime i click this app just doing force close again and again. i don't know because my phone doesn't compatible or something else, i'm using redmi note 9 pro. thank you.",using this app because my friend give a recommendations and i try create account then i borrow a book after that i want to open that book but i cant cause everytime i click this app just doing force close again and again i dont know because my phone doesnt compatible or something else im using redmi note pro thank you,using this app because my friend give a recommendations and i try create account then i borrow a book after that i want tapi open that book but i cant cause everytime i click this app just doing force close again and again i dont know because my phone doesnt compatible orang something else im using redmi note pro thank you,"['using', 'this', 'app', 'because', 'my', 'friend', 'give', 'a', 'recommendations', 'and', 'i', 'try', 'create', 'account', 'then', 'i', 'borrow', 'a', 'book', 'after', 'that', 'i', 'want', 'tapi', 'open', 'that', 'book', 'but', 'i', 'cant', 'cause', 'everytime', 'i', 'click', 'this', 'app', 'just', 'doing', 'force', 'close', 'again', 'and', 'again', 'i', 'dont', 'know', 'because', 'my', 'phone', 'doesnt', 'compatible', 'orang', 'something', 'else', 'im', 'using', 'redmi', 'note', 'pro', 'thank', 'you']","['using', 'app', 'friend', 'give', 'recommendations', 'try', 'create', 'account', 'borrow', 'book', 'want', 'open', 'book', 'cant', 'cause', 'everytime', 'click', 'app', 'force', 'close', 'dont', 'know', 'phone', 'doesnt', 'compatible', 'orang', 'something', 'else', 'im', 'using', 'redmi', 'note', 'pro', 'thank']","['using', 'app', 'friend', 'give', 'recommendations', 'try', 'create', 'account', 'borrow', 'book', 'want', 'open', 'book', 'cant', 'cause', 'everytime', 'click', 'app', 'force', 'close', 'dont', 'know', 'phone', 'doesnt', 'compatible', 'orang', 'something', 'else', 'im', 'using', 'redmi', 'note', 'pro', 'thank']",using app friend give recommendations try create account borrow book want open book cant cause everytime click app force close dont know phone doesnt compatible orang something else im using redmi note pro thank,negative
"Bagus sih sebenernya aplikasi ini, cuman knp ya dari kemarin buku yg saya pinjam tak bisa di download sehingga tidak bisa dibaca. Mohon perbaikannya segera","bagus sih sebenernya aplikasi ini, cuman knp ya dari kemarin buku yg saya pinjam tak bisa di download sehingga tidak bisa dibaca. mohon perbaikannya segera",bagus sih sebenernya aplikasi ini cuman knp ya dari kemarin buku yg saya pinjam tak bisa di download sehingga tidak bisa dibaca mohon perbaikannya segera,bagus sih sebenarnya aplikasi ini cuman kenapa ya dari kemarin buku yang saya pinjam tak bisa di download sehingga tidak bisa dibaca mohon perbaikannya segera,"['bagus', 'sih', 'sebenarnya', 'aplikasi', 'ini', 'cuman', 'kenapa', 'ya', 'dari', 'kemarin', 'buku', 'yang', 'saya', 'pinjam', 'tak', 'bisa', 'di', 'download', 'sehingga', 'tidak', 'bisa', 'dibaca', 'mohon', 'perbaikannya', 'segera']","['bagus', 'sih', 'aplikasi', 'cuman', 'ya', 'kemarin', 'buku', 'pinjam', 'tak', 'download', 'tidak', 'dibaca', 'mohon', 'perbaikannya']","['bagus', 'sih', 'aplikasi', 'cuman', 'ya', 'kemarin', 'buku', 'pinjam', 'tak', 'download', 'tidak', 'baca', 'mohon', 'baik']",bagus sih aplikasi cuman ya kemarin buku pinjam tak download tidak baca mohon baik,negative
Tidak ramah,tidak ramah,tidak ramah,tidak ramah,"['tidak', 'ramah']","['tidak', 'ramah']","['tidak', 'ramah']",tidak ramah,negative
Awalnya lancar dan sangat baik. Tp kemudian buku yg dipinjam dan sudah download harus download ulang dan tidak merespon.,awalnya lancar dan sangat baik. tp kemudian buku yg dipinjam dan sudah download harus download ulang dan tidak merespon.,awalnya lancar dan sangat baik tp kemudian buku yg dipinjam dan sudah download harus download ulang dan tidak merespon,awalnya lancar dan sangat baik tapi kemudian buku yang dipinjam dan sudah download harus download ulang dan tidak merespon,"['awalnya', 'lancar', 'dan', 'sangat', 'baik', 'tapi', 'kemudian', 'buku', 'yang', 'dipinjam', 'dan', 'sudah', 'download', 'harus', 'download', 'ulang', 'dan', 'tidak', 'merespon']","['lancar', 'buku', 'dipinjam', 'download', 'download', 'ulang', 'tidak', 'merespon']","['lancar', 'buku', 'pinjam', 'download', 'download', 'ulang', 'tidak', 'merespon']",lancar buku pinjam download download ulang tidak merespon,negative
"My downloaded book is suddenly gone. I can't download book anymore, I don't know why.","my downloaded book is suddenly gone. i can't download book anymore, i don't know why.",my downloaded book is suddenly gone i cant download book anymore i dont know why,my downloaded book is suddenly gone i cant download book anymore i dont know why,"['my', 'downloaded', 'book', 'is', 'suddenly', 'gone', 'i', 'cant', 'download', 'book', 'anymore', 'i', 'dont', 'know', 'why']","['downloaded', 'book', 'suddenly', 'gone', 'cant', 'download', 'book', 'anymore', 'dont', 'know']","['downloaded', 'book', 'suddenly', 'gone', 'cant', 'download', 'book', 'anymore', 'dont', 'know']",downloaded book suddenly gone cant download book anymore dont know,negative
"Bintang 1 karena setelah update, buku yang dipinjam tidak bisa didownload, tolong diperbaiki ya. Nanti reviewnya diubah kalau sudah membaik","bintang 1 karena setelah update, buku yang dipinjam tidak bisa didownload, tolong diperbaiki ya. nanti reviewnya diubah kalau sudah membaik",bintang karena setelah update buku yang dipinjam tidak bisa didownload tolong diperbaiki ya nanti reviewnya diubah kalau sudah membaik,bintang karena setelah update buku yang dipinjam tidak bisa didownload tolong diperbaiki ya nanti reviewnya diubah kalau sudah membaik,"['bintang', 'karena', 'setelah', 'update', 'buku', 'yang', 'dipinjam', 'tidak', 'bisa', 'didownload', 'tolong', 'diperbaiki', 'ya', 'nanti', 'reviewnya', 'diubah', 'kalau', 'sudah', 'membaik']","['bintang', 'update', 'buku', 'dipinjam', 'tidak', 'didownload', 'tolong', 'diperbaiki', 'ya', 'reviewnya', 'diubah', 'membaik']","['bintang', 'update', 'buku', 'pinjam', 'tidak', 'didownload', 'tolong', 'masalah', 'ya', 'reviewnya', 'ubah', 'baik']",bintang update buku pinjam tidak didownload tolong masalah ya reviewnya ubah baik,neutral
"kenapa ya, buku yang berhasil dipinjam tidak bisa di download untuk dibaca? ada yang salah kah?","kenapa ya, buku yang berhasil dipinjam tidak bisa di download untuk dibaca? ada yang salah kah?",kenapa ya buku yang berhasil dipinjam tidak bisa di download untuk dibaca ada yang salah kah,kenapa ya buku yang berhasil dipinjam tidak bisa di download untuk dibaca ada yang salah kah,"['kenapa', 'ya', 'buku', 'yang', 'berhasil', 'dipinjam', 'tidak', 'bisa', 'di', 'download', 'untuk', 'dibaca', 'ada', 'yang', 'salah', 'kah']","['ya', 'buku', 'berhasil', 'dipinjam', 'tidak', 'download', 'dibaca', 'salah', 'kah']","['ya', 'buku', 'hasil', 'pinjam', 'tidak', 'download', 'baca', 'salah', 'kah']",ya buku hasil pinjam tidak download baca salah kah,negative
"buku yang sudah dipinjam tidak bisa dibaca, saat klik buku, laman crash dan kembali ke home, mohon diperbaiki masalah ini","buku yang sudah dipinjam tidak bisa dibaca, saat klik buku, laman crash dan kembali ke home, mohon diperbaiki masalah ini",buku yang sudah dipinjam tidak bisa dibaca saat klik buku laman crash dan kembali ke home mohon diperbaiki masalah ini,buku yang sudah dipinjam tidak bisa dibaca saat klik buku laman crash dan kembali ke home mohon diperbaiki masalah ini,"['buku', 'yang', 'sudah', 'dipinjam', 'tidak', 'bisa', 'dibaca', 'saat', 'klik', 'buku', 'laman', 'crash', 'dan', 'kembali', 'ke', 'home', 'mohon', 'diperbaiki', 'masalah', 'ini']","['buku', 'dipinjam', 'tidak', 'dibaca', 'klik', 'buku', 'laman', 'crash', 'home', 'mohon', 'diperbaiki']","['buku', 'pinjam', 'tidak', 'baca', 'klik', 'buku', 'laman', 'crash', 'home', 'mohon', 'masalah']",buku pinjam tidak baca klik buku laman crash home mohon masalah,neutral
Ipusnasku nggk bisa dipake buat membaca. Habis di pinjam pas mau dibaca kok langsung keluar sih aplikasinya.,ipusnasku nggk bisa dipake buat membaca. habis di pinjam pas mau dibaca kok langsung keluar sih aplikasinya.,ipusnasku nggk bisa dipake buat membaca habis di pinjam pas mau dibaca kok langsung keluar sih aplikasinya,ipusnasku enggak bisa dipakai buat membaca habis di pinjam pas mau dibaca kok langsung keluar sih aplikasinya,"['ipusnasku', 'enggak', 'bisa', 'dipakai', 'buat', 'membaca', 'habis', 'di', 'pinjam', 'pas', 'mau', 'dibaca', 'kok', 'langsung', 'keluar', 'sih', 'aplikasinya']","['ipusnasku', 'enggak', 'dipakai', 'membaca', 'habis', 'pinjam', 'pas', 'dibaca', 'langsung', 'sih', 'aplikasinya']","['ipusnasku', 'enggak', 'pakai', 'baca', 'habis', 'pinjam', 'pas', 'baca', 'langsung', 'sih', 'aplikasi']",ipusnasku enggak pakai baca habis pinjam pas baca langsung sih aplikasi,neutral
Kak kok habis diupdate kok malah gabisa download buku yang dipinjam sih kakk ??? Tolong diperbaiki yaa saya lagi suka baca di ipusnas nih,kak kok habis diupdate kok malah gabisa download buku yang dipinjam sih kakk ??? tolong diperbaiki yaa saya lagi suka baca di ipusnas nih,kak kok habis diupdate kok malah gabisa download buku yang dipinjam sih kakk tolong diperbaiki yaa saya lagi suka baca di ipusnas nih,kak kok habis diupdate kok malah enggak bisa download buku yang dipinjam sih kak tolong diperbaiki ya saya lagi suka baca di ipusnas nih,"['kak', 'kok', 'habis', 'diupdate', 'kok', 'malah', 'enggak', 'bisa', 'download', 'buku', 'yang', 'dipinjam', 'sih', 'kak', 'tolong', 'diperbaiki', 'ya', 'saya', 'lagi', 'suka', 'baca', 'di', 'ipusnas', 'nih']","['kak', 'habis', 'diupdate', 'enggak', 'download', 'buku', 'dipinjam', 'sih', 'kak', 'tolong', 'diperbaiki', 'ya', 'suka', 'baca', 'ipusnas', 'nih']","['kak', 'habis', 'diupdate', 'enggak', 'download', 'buku', 'pinjam', 'sih', 'kak', 'tolong', 'masalah', 'ya', 'suka', 'baca', 'ipusnas', 'nih']",kak habis diupdate enggak download buku pinjam sih kak tolong masalah ya suka baca ipusnas nih,negative
