final_text,sentimentLabel
good applicationtapi akhirakhir eror ya pinjam buku buka aplikasi,positive
nih maintenancenya selesai pus belah tuh minjem edited great job alhamdulillah minjam buku thanks developers tambah ya katalog bukubuku baru kalo terbit baru ya,positive
bintang kemarin pinjam buku moga baik terima kasih,positive
buku pinjem otomatis baca,positive
aplikasi manfaat orang suka baca numpuk buku rumah sayang aplikasi error moga depan,neutral
suka banget baca buku app uang legal buku fisik satisfying tapiiiii aplikasi parah maintenance maintenance hari baca feel uncomfortable,neutral
minjem buku unknown error butuh banget,negative
buku pinjam tulis error mencet tombol borrow tolong baik butuh buku,negative
halo admin aplikasi ipusnas tarik bantu hadir aplikasi sayang minggu server alami ganggu proses pinjam buku kendala harap baik cepat terima kasih,negative
cant borrow book theres notif said unable added book unknown error pls fix aps asap bcs really good aps,negative
malu maintenance jam hari aplikasi ya maintenance jam,neutral
ipusnas saran nih next time kalo maintenance kasih alert guna antisipasi ngembaliin minjem buku mending kalo maintenancenya jam kali jam minggu senin minjem ngembaliin buku tolong improve kalo hindar maintenance ya minimal kasih peringatanwarning sistem maintenance sekian terima kasih,positive
pinjam buku muncul unable book error unknown,negative
susahh banget aplikasi baddd,negative
server nya suka responding,positive
selamat malam terimakasih cipta aplikasi manfaat keluh pinjam buku aplikasi nya error tolong kak baik terima kasih,positive
aplikasknya eror pinjam buku sedia bisamohon baik aplikasi terimakasih,positive
pinjam buku tulis unknown error tolong baik,negative
rawan error load buku,negative
become realized read several complains people apps erroring hope app could use normally wait improvement coz really need app dont stop constantly improve develop app coz thats important company,neutral
bad app always says unable book collection unknown error orang server currently maintenance,negative
cant borrow books notification says unknown error occurs everytime try borrow,negative
maaf ipusnas ya kemarin pinjem buku error mulu ngembaliin butuh banget referensi tambah tolong baik,positive
server masalah,neutral
error mulu unable book collection unknown error ulang help,negative
cant borrow books writing always unknown error sometimes books number copies still exist borrowed either please improve thank,negative
mohon maaf admin ipusna ganggu berkalikali uninstall instal pinjam buka kembali aplikasi buka mohon solusi terima kasih,positive
error deh brengsek,negative
think bad app cant open one books always sayang unknown error,negative
eror,negative
pinjam buku kadang notifnya error kadang unavailable maintenance notif pas user login review google play kayak autoreply kendala mulu jawab persis,positive
suka aplikasi pinjam buku return sistem maintenance error tibatiba buat loading buku incar stok kosong,negative
kemarin minjem buku maintenance baca buku kalo mah,positive
lagigabisa pinjem buku,neutral
pinjam buku alas jaring stabil mohon baik depan literasi masyarakat kuat saat pandemi terimakasih,positive
buku baca dipinjem baca pas baca unknown error ya,positive
mendowload buku pinjam,neutral
butuh banget buku maintenance astaga selesai,negative
mendownload tulis unknown error,negative
banget buku pinjam,positive
kecewa pinjam buku butuh buku ajar sulit harap baik nyaman pinjam buku psikologi persuasif tolong baik,neutral
buka aplikasi ulang koneksi server ambil data,negative
app nya keren banget tambah wawas ilmu buku baca bagus pinjam gratis terimakasih perintah developer,positive
ganti password jaring found,negative
bagus sih apk nya tipu ya,positive
lupa password kirim request ganti password email ipusnas ecek spam dll mohon baik,negative
need access modify system settings tho,neutral
suka koleksi pinjam gratis manfaat ajar saran buku populer copynya banyak biar antri moga fitur simpan buku wishlist buku antri kadang nemu buku tarik baca mau sih ditandain biar lupa,positive
buku dibookmark kurang lumayan,negative
kasih bintang ya download buka app nya moga baik ya aplikasi bantu banget baca buku perpusnas rumah,positive
muncul tulis could get data server hadu tolong baik baik thanks,negative
tbh app sucks cant even open app first place seems work weird phone running well,negative
cant even open app keeps saying could get data server dls found whenever tried launch app eventhough connection normal application lot potential really disappointing please fix issue immediately,negative
aplikasi buka,negative
halo kembali buku batas kembali buka buku tolong,negative
masuk baca couldnt get data,negative
bagus sih pustaka digital aplikasi bikin kesel error minggu pas pinjam buku tuh nyaman banget kecewa pustaka nasional error baik biar baca nyaman misuhmisuh bikin istigfar,negative
functioning properly cant read book borrowed click redirected homepage jelek banget sumpah tambah buku baca buku pinjam ratingnya turun,positive
lengkap,negative
kali buka buku didownload file nya corrupted solusi ya,positive
copy buku dipinjem daftar antri banget otomatis update sih masyaallah astagfirullahaladzim tolong baik ya kak,positive
buka buku pinjam aplikasi cari buku loadingnya muncul,negative
edit buka,neutral
good login depa mohon fitur history buku pinjam moga literatur bukubuku bahasa inggris,positive
aplikasi lawak baca buku force close,neutral
register pas besok log ya kalo aplikasi log,positive
buku lengakapppp buju fiksi saran kayak buku izin edar akses ipusnas,negative
pinjam buku,neutral
menganggu format buku bookmark nomor halaman baca buka halaman ya nomor halaman bookmark repot cek satusatu halaman tambah halaman ratus bulan paksa log login,negative
sorry star nya ganti aplikasi jalan lancar jaya,negative
tolong kasih riwayat buku baca biar sewaktuwaktu kalo cari buku mudah temu fitur simpan kalimat fungsi stabilo ya,positive
akses edit akses coba isi,positive
sip deh bagus skrgmah moga depan tingkat system error,negative
suka banget aplikasi eror baca data server dsl ya,negative
antarmuka aplikasi tarik alami force close,negative
login tolong baik ya standar pustaka nasional kayak,neutral
upload book,neutral
problem occured could get data server dls found,negative
minggu akses ipusnas dadak,neutral
suka ipusnas ganggu ya,positive
minjem buku buku,neutral
coba install ulang log mohon baik,positive
download kyaknyanlagi,neutral
coba,positive
tried countless time log app keep crashing never let frustrating im honest,neutral
aplikasi mudah operasi bnayak pilih baca sayang sebu terkahir maret seringkali aplikasi pakai moga developer senantiasa temu jalan terimkasih ipusnas,positive
aplikasi manfaat mudah guna pinjam buku virtual aplikasi alami error minggu error temu nyaman bebas baca buku alam alami senang skor bintang,negative
buku mahasiswa lengkap,negative
log,neutral
susah banget log kode,negative
app great please search button,neutral
bagus,negative
aplikasi bantu dosen mahasiswa cari referensi masuk tolong fitur ganti tema aplikasi permanen dark mode tolong fitur search text buku baca mudah scrolling tolong tambah koleksi databased buku buku onsite perpusnas aplikasi lebih bantu terima kasih,negative
bukubuku sedia update,positive
cant borrow,neutral
akun log sendiridi coba log masuk ganggu kah,negative
saran moga list buku populer buku masuk whislist baca buku cari listnya pinjam,negative
jenis buku guna tambah wawas simple bagus aplikasi nya terimakasih developer perintah sedia,positive
download ya buku coba kali download,positive
cant open book borrowed yesterday,negative
bantu banget koleksi komplit uninstall kemarin install masuk,negative
apps bagus pilih buku golong category diborrow serius pls fix,negative
mohon aplikasi tambah fitur login anggota pustaka akses pinjam buku biar mudah tinggal ambil mencaricari tingkat performa aplikasi sayang banget mampu,negative
app requiring taking photo video storage start ask needed start super suspicious,positive
bantu,neutral
impressive,neutral
pilih buku level sedia bukubuku referensi klasik kuliah buku sosiologi antar si soekanto,positive
suka force close,neutral
bingung register link registration coba login fb link registration aplikasi manfaat tolong tingkat,positive
keren banget baca manfaat,positive
app jembatan bagus tingkat minat baca well developed,neutral
terimakasih bug fix nya tolong banyak buku,positive
actually apps good makes easier read books anywhere unfortunatelly often force shutdown collection disappear opened apps even often login account,positive
didownload buka ebooknya langsung tutup aplikasi,negative
error,negative
koleksi bagus kadang suka susah didownload kayak klik tombol network timeout wifi rumah adem anyem suka logout sok far ya sok good sih,positive
rerate solved problem cant even open apps please fix thank,negative
aplikasi bantu akses literatur minat putus mendownload aplikasi windows mendownload ponsel android dapat aplikasi serentak aplikasi pasang gadget beda harap depan log windows android tabik,negative
useful,neutral
inovasi bagus tingkat minat baca aplikasi buka alias hilang jaring koneksi internet stabil mohon baik ya terimakasih,positive
crash hpku gantung hp kali ya lancar terima kasih app pus sungguh bantu mahasiswa cari refrensi online legal pandemi saran cari keyword buku kembang,negative
terima kasih download n aplikasi moga manfaat,positive
macet macet,neutral
susah temu koleksi,neutral
alhamdulillah aplikasi jalan normal terima kasih,positive
aplikasi alami server akibat sulit konfirmasi pinjam buku tunggu pulih sulit pinjam temanteman terimakasih mohon bantu,positive
app favorit banget errornya tolong tingkat,positive
buku sedia batas pinjam kembali butuh utama mohon sistem nya baik buka aplikasi cari buku meminjammendowload lot buka aplikasi berat,negative
aplikasi suka error pinjam buku mohon tingkat,negative
buku susah didownload stok,negative
sih terusterusan timeout koneksi internetku baikbaik akses,neutral
good,positive
edit login sorry sayang bad app even cant login facebook orang email try forget password system tells meta code error message data valid,negative
