final_text,sentimentLabel
aplikasi enggak jelasss,negative
updatean baru lumayan bagus fitur tanda tidak ya fitur butuh tidak fungsi,positive
cool,neutral
aplikasi tahi,neutral
bagus ngisi luang terima kasih ipusnas,positive
great app borrow many books collection book quite complete,negative
tolong masalah error asal aplikasi bukan erorgangguan jaring hp user orang tinggal daerah tidak sedia fasilitas pustaka senang temu elibrary tolong dimaintain elibrary jangkau pelosok indonesia user nyaman moga bantu tingkat melek literasi masyarakat indonesia,neutral
pagi kelas giat literasi terkadang luang baca buku nonpelajaran segi uang beli buku tokotoko buku muka aplikasi bantu buku dipinjamdibaca gratis tema buku agam mudah nyaring kriteria moga apk tingkat minat literasi anakanak indonesia,positive
aplikasi bagus suka mohon maaf ya masuk apk gbisa sambung apk nya tidak sinyal tolong masalah depan terima kasih,positive
notifikasi buku pinjam tidak masuk buku keburu pinjam orang moga cepat atas,neutral
great dont like log everytime close app aslo want darkmode app maybe wan na read night time also want app look better thats,negative
good always laggingggggg im sok mad still want app sok give star,negative
kritik pilih kategori buku salah kategori pilih ganti kategori masalah tidak scroll ayo aplikasi negara profesional,negative
app keeps refreshing cant search book frustrating,neutral
alhamdulillah jarang error kasih bintang ya admin tolong tambah fitur baca tap kanan kiri ya pakai curl ribet pakai scroll kadang enggak lihat full halaman ehehe terima kasiih,positive
payah enggak buka,neutral
developer nya kayak babi aplikasi busuk makan gaji buta,negative
trash app cant login,neutral
koleksi banyak baharu buku sehat psikologi didik dll,positive
like borrow books free app collection also quite complete working quite well although sometimes face errors overall usable would great way go next page tapping right side screen go prev page tapping left side screen sok easier users navigate totally believe app could better day day,positive
great app,negative
tried verified email account got thise message internal server error,negative
bagus suka crash sedih buku kualitas bagus senang,positive
oke enggak eror lagitp kadang bintang otw ya,negative
tidak loginbutuh email password enggak menu sign upbantu,neutral
overall nice bukubuku golong lengkap terbit negeri nyaman baca tanda halaman tidak fungsi scroll cari bab baca mohon masalah terimakasih,neutral
could get data server,neutral
aplikasi ijin ubah atur sistim admin dar ijin atur cerah orang enggan aplikasi hilang akses izin sistem urus cerah layar guna manual,neutral
aneh pinjem buku enggak baca pas pencet app pengin banget baca hadeh,negative
aplikasi bagus isi bukubuku tarik loading nya tidak jaring moga atas,positive
whats wrong app cant reading book instaled app borrow books cant found library sok bad experience fix,negative
pinjam buku mudah tidak buku temu bentuk e book bantu harap perpusnas tingkat koleksi ebooknya tidak rat langgan oleh mudah pinjam buku referensi lengkap terima kasih,neutral
aplikasi bantu baca buku senang koleksi ya antre gapapa syukur baca ipusnas eum ipusnas izin baca screenshot baca buku tidak izin lumayan sedih screenshot halaman buku muat kalimatkalimat apik ipusnas error tibatiba mohon masalah ya,negative
ive using app year pretty good actually since latest update cant use app cant even borrow book reason,positive
moga aplikasi dorong generasi muda indonesia rajin baca buku tingkat minat baca,neutral
kak developer request novel terjemah negeri banyak enggak nemu novel harry potter pengin baca,negative
pakai yes,neutral
nyaman baca buku gadget baca pilih buku lumayan lengkap baik deh pokok,positive
bug,neutral
great koleksi buku variasi mudah baca buku terima kasih,positive
really like app always force close please fix problem believe,negative
koleksi lumayan lengkap gratis legal sayang banget kalo kasih fasilitaa enggak dimanfaatin ningkatin minat baca masyarakat uinya cantik dikit transisi pas scrolling smooth sosialisasi masyarakat yet rest fabulous,positive
please enable setting read book scrollingtapping right left bookmark search feature working,neutral
never agree app access phones settings app wants one sok give one star bye,neutral
bagus kayak enggak urus,negative
guna ios ipad buka aplikasi ipusnasnya forced close mohon masalah buku pengin baca ipusnas,neutral
jelek enggak masuk masak bulan enggak masalah,negative
request allow modifying system setting bikin insecure skip tunggu update,neutral
enggak buka zzzz cerdas bangsa,negative
nginstall buku buku enggak dipinjem developer malas maintenance sunti dana perintah sibuk urus covid dana maintenance pangkas delevoper lestari bug dana maintenancenya korupsi enggak percaya aplikasi kelola perintah,negative
minggu enggak pinjam buku,negative
,negative
genre hilang thriller horror hilang min,negative
kali coba buka apk tidak,negative
kecewa errornya banget,negative
cant register,negative
unknown error got borrow books,negative
instal aplikasi enggak dipinjem ya huhuh,negative
buku batas ya batas pinjam bukuny,neutral
crash android tidak buka ebook borrowed,negative
kadang error pinjam app nih izin izin edit system setting,neutral
ngebug sih aplikasi enggak nge search,negative
tidak ipusnas menginstallnya dapat alam baca versi ipusnas baru belum maksimal error mode malam latar tulis samasama gelap sulit buka buku kali aplikasi tidak tampil apaapa mohon masalah salam literasi,negative
thought app would great another ridiculous app govt requires video storage permission even system settings said ones comment set brightness ecommerce qr app set brightness without requiring settings uninstalling permission changed optional,negative
bukubukunya bukubuku cerita baca pustaka sd sulit temu buku pinjam tidak buka aplikasi otomatis tutup buka buku,neutral
idk fitur android beda fitur apple android payah,negative
aplikasi masalah tolong lengkap koleksi bukubuku novel hibur bahasa asing terjemah,neutral
saran pdf download offline enggak signin baca,negative
salah aplikasi baca gratis baik indonesia koleksi buku buku cocok baca buku pinjam gratis gratis app kurang app nya maintenance suka error tidak kategori buku genre klasifikasi buku ketik manual tab search,negative
good apps,neutral
scrolling homepage really makes sick,negative
app needs permission modify system setting otherwise app cant opened ask reason permission take picture video along reading storage made optional rather tahan compulsive,neutral
tidak buka aplikasi keeps stopping tolong masalah pengin baca buku,neutral
mohon transisi cuman tap,neutral
bagus cuman error,negative
first time download got many reviews app come back use app give appreciation app,neutral
tolong kalo buku pinjam sedia kasih notifikasi bar pinjam sedih banget antri,negative
didnt get confirmation email sok cant borrowed book,negative
bagus aplikasi maintenance ya ganggu saran baru play store user download tidak henti maintenance dark mode opsi baca,neutral
nice appp,negative
diinstall ulang normal alhamdulillah,neutral
terima kasih masalah aplikasi baca nyaman gratis,positive
dank,negative
aplikasi tidak deteksi koneksi internet koneksi internet tidak browsing koleksi pinjam buku tolong baik,neutral
banget errornya,negative
tidak pinjam buku ya kali kali click borrow enggak,negative
download baca novel mira jendela wkwkwk,neutral
hai kak buku bahas investasi saham tambah,neutral
errornya ya,negative
good,positive
eror,negative
bagus orangorang hobi baca gratis legal kendala aplikasi aka error mohon masalah kembang aplikasi nyaman guna terimakasih,neutral
belum atas error tidak pinjam buku masalah ya,negative
banget tunggu trouble eror nya alas aplikasi maintenance perintah tolong benerin aplikasi indonesia goes digital,neutral
error mulu pinjam buku enggak stocknya status enggak ganti newbie tera status sih sebal kadang buku enggak buka error,negative
good,positive
damn sok cool dude try,negative
good applicationtapi akhirakhir eror ya tidak pinjam buku buka aplikasi,negative
nih maintenancenya enggak selesai pus belah tuh minjem belum edited great job alhamdulillah minjam buku thanks developers tambah ya katalog bukubuku baru kalo terbit baru ya,positive
bintang kemarin tidak pinjam buku moga masalah terima kasih,neutral
buku enggak pinjem otomatis enggak baca,negative
aplikasi manfaat orang suka baca tidak numpuk buku rumah sayang aplikasi error moga depan,positive
suka banget baca buku app enggak uang legal buku fisik satisfying tapiiiii aplikasi parah maintenance maintenance hari baca feel uncomfortable,positive
enggak minjem buku unknown error butuh banget,negative
buku tidak pinjam tulis error mencet tombol borrow tolong masalah butuh buku,neutral
halo admin aplikasi ipusnas tarik bantu hadir aplikasi sayang minggu server alami ganggu proses pinjam buku kendala harap masalah cepat terima kasih,neutral
cant borrow book theres notif said unable added book unknown error pls fix aps asap bcs really good aps,negative
malu maintenance jam hari aplikasi ya maintenance jam,negative
ipusnas saran nih next time kalo maintenance kasih alert guna antisipasi ngembaliin minjem buku mending kalo maintenancenya jam kali jam minggu senin enggak minjem ngembaliin buku tolong improve kalo enggak hindar maintenance ya minimal kasih peringatanwarning sistem maintenance sekian terima kasih,neutral
pinjam buku tidak muncul unable book error unknown,negative
susahh banget aplikasi baddd,negative
server nya suka responding,positive
selamat malam terimakasih cipta aplikasi manfaat keluh tidak pinjam buku aplikasi nya error tolong kak baik terima kasih,neutral
aplikasknya eror pinjam buku sedia tidak bisamohon masalah aplikasi terimakasih,neutral
enggak pinjam buku tulis unknown error tolong masalah,negative
rawan error tidak load buku,negative
become realized read several complains people apps erroring hope app could use normally wait improvement coz really need app dont stop constantly improve develop app coz thats important company,negative
bad app always says unable book collection unknown error orang server currently maintenance,neutral
cant borrow books notification says unknown error occurs everytime try borrow,negative
maaf ipusnas ya kemarin pinjem buku error mulu ngembaliin enggak butuh banget referensi tambah tolong masalah,negative
server masalah,negative
error mulu unable book collection unknown error ulang help,negative
cant borrow books writing always unknown error sometimes books number copies still exist borrowed either please improve thank,negative
mohon maaf admin ipusna ganggu berkalikali uninstall instal tidak pinjam buka kembali aplikasi tidak buka mohon solusi terima kasih,neutral
error deh brengsek,negative
think bad app cant open one books always sayang unknown error,negative
eror,negative
pinjam buku enggak kadang notifnya error kadang unavailable maintenance notif pas user login review google play kayak autoreply kendala mulu jawab persis,negative
